query_id,condition,seed,pred_lat,pred_lon,true_lat,true_lon,error_km,refused,model
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,1234,14.650000,121.030000,14.553068,121.063485,11.3647,0,gpt-5
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,1234,14.553800,121.035300,14.589862,121.079849,6.2502,0,gpt-5
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,1234,14.566000,121.043000,14.614392,121.074872,6.3810,0,gpt-5
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,1234,14.630500,120.961000,14.567987,121.050187,11.8499,0,gpt-5
manila_query_-6NSbTuzpeyDbSXKeGAasg,isotropic,1234,14.650000,121.030000,14.559348,121.089786,11.9579,0,gpt-5
manila_query_-6_2C-ExaVhx4ONvHOvffw,isotropic,1234,10.327000,123.905000,14.631225,121.034560,571.0790,0,gpt-5
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,isotropic,1234,14.620000,121.020000,14.525723,121.043254,10.7777,0,gpt-5
manila_query_-7YHsOWBiYFmYcRzIM0ijg,isotropic,1234,8.482000,124.647000,14.590865,121.044033,784.4334,0,gpt-5
manila_query_-81llwEm_ZxNy7Sa7Xrjlw,isotropic,1234,13.755600,100.542900,14.648824,121.034293,2210.3891,0,gpt-5
manila_query_-85J_HceaTP2S0IavwkQ-A,isotropic,1234,14.639500,121.074000,14.594386,121.056988,5.3400,0,gpt-5
manila_query_-9tG6ERjH4jVcWo9jkVvBg,isotropic,1234,14.666000,121.056000,14.623835,121.015344,6.4120,0,gpt-5
manila_query_-AXkFLZ0HchDGYvJ_KZ3dQ,isotropic,1234,14.536000,120.994000,14.537463,120.994845,0.1864,0,gpt-5
manila_query_-ColYSDtqqoE3TZ4eZHu8g,isotropic,1234,14.619000,121.054000,14.562662,121.089544,7.3399,0,gpt-5
manila_query_-ELxcda6ePiuO6nR3VP3-A,isotropic,1234,14.657000,121.004000,14.657366,121.004372,0.0571,0,gpt-5
manila_query_-EVOy4h35ZUyBK4r6uBM5g,isotropic,1234,14.658000,121.024000,14.516902,121.000779,15.8871,0,gpt-5
manila_query_-EthLwRJMwt-Shb-xpIYlA,isotropic,1234,14.493000,121.051000,14.594442,121.056911,11.2978,0,gpt-5
manila_query_-GD9SrklFbEy7mNAK9uIXg,isotropic,1234,14.568000,121.045000,14.555314,121.062423,2.3465,0,gpt-5
manila_query_-GRDcYlSjwLZPQ0LqKatqA,isotropic,1234,14.579000,121.057000,14.605291,121.079154,3.7722,0,gpt-5
manila_query_-GYvqZ8BYSfzGUbFI13obA,isotropic,1234,14.657000,121.061000,14.654438,121.049307,1.2898,0,gpt-5
manila_query_-HF88JWAO1GDy0F6B4ZeZg,isotropic,1234,15.034000,120.689000,14.684486,121.104344,59.1872,0,gpt-5
manila_query_-KU1q5fdqSI_GghxKumbeg,isotropic,1234,10.316800,123.894100,14.632668,121.034870,571.5055,0,gpt-5
manila_query_-KoSUCrB2w1FscwO9vyRlw,isotropic,1234,14.551500,121.017700,14.521897,121.016181,3.2958,0,gpt-5
manila_query_-LBCdeO8C8kj5IjX1m3XTA,isotropic,1234,14.626500,121.041300,14.611955,121.075401,4.0097,0,gpt-5
manila_query_-MH02w7P6jmmqnoUdL-55Q,isotropic,1234,14.565000,121.045000,14.556378,121.036735,1.3078,0,gpt-5
manila_query_-MKMMHEd33H1_45AJ8B5AA,isotropic,1234,14.549000,120.998000,14.657327,121.004155,12.0636,0,gpt-5
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,isotropic,1234,10.311000,123.918000,14.599797,121.049566,569.5389,0,gpt-5
manila_query_-P2actpgy_mRkcbLVKBjkQ,isotropic,1234,14.554700,121.024400,14.591475,121.043952,4.5988,0,gpt-5
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,isotropic,1234,12.934000,100.887000,14.530453,121.057691,2185.2679,0,gpt-5
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,isotropic,1234,14.560000,121.030000,14.630671,121.010803,8.1252,0,gpt-5
manila_query_-QdSFqylfs0aHx31jOvTVg,isotropic,1234,14.599500,120.984200,14.620970,121.088774,11.5026,0,gpt-5
manila_query_-QvNwUfMuYwx4zaJzG9hHA,isotropic,1234,14.676000,121.043000,14.638555,121.061339,4.6074,0,gpt-5
manila_query_-RZzhLSoiUGq-PShtIhzxw,isotropic,1234,3.077000,101.563000,14.509201,121.034379,2485.3165,0,gpt-5
manila_query_-SSrBkppXcUPQnmvRyEZaA,isotropic,1234,14.619700,121.056200,14.568022,121.045369,5.8633,0,gpt-5
manila_query_-Tmeby1UCsrkKNvVnN7L5g,isotropic,1234,14.607000,121.056000,14.647364,121.042548,4.7159,0,gpt-5
manila_query_-TrGJy3CeaXApOffGndlqg,isotropic,1234,10.315700,123.885400,14.645460,121.029601,572.5974,0,gpt-5
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,isotropic,1234,14.560100,121.016100,14.551609,121.013616,0.9813,0,gpt-5
manila_query_-WlvwRIHM8K9xtN_z0FAGg,isotropic,1234,-12.005000,-77.062000,14.562098,121.068112,18033.1974,0,gpt-5
manila_query_-WuLHZxOTWuUgVSb36RTng,isotropic,1234,14.583000,121.056000,14.604503,121.058185,2.4026,0,gpt-5
manila_query_-YADzGuflGFk0TrwgbgGQA,isotropic,1234,6.927000,79.861000,14.613800,121.039442,4571.4542,0,gpt-5
manila_query_-YswrllPgEq1Q_LYD0mD0A,isotropic,1234,14.650300,121.033700,14.585227,121.088327,9.3222,0,gpt-5
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,isotropic,1234,14.599500,120.984200,14.537343,120.999667,7.1092,0,gpt-5
manila_query_-ZbYcdqL0C0ximLGFEriNA,isotropic,1234,14.650000,121.054000,14.643414,121.031620,2.5166,0,gpt-5
manila_query_-ZyenisXeFL1kaebCpUNAQ,isotropic,1234,14.485000,121.050000,14.506330,121.035425,2.8438,0,gpt-5
manila_query_-aK1h18UZREBqmVQH9KSvw,isotropic,1234,14.537000,120.999000,14.644005,121.074823,14.4273,0,gpt-5
manila_query_-cNGgBgyFrf92tQ2SjMnVw,isotropic,1234,12.971600,77.594600,14.603878,121.031301,4687.3566,0,gpt-5
manila_query_-cmAo9dkimIih2B7T4UHfg,isotropic,1234,14.653000,121.061000,14.588776,121.065878,7.1607,0,gpt-5
manila_query_-dvVr_QHKim5_WyUsv_Z4A,isotropic,1234,14.599500,120.984200,14.549127,121.063777,10.2329,0,gpt-5
manila_query_-fizm8lmdD_ORe0_j5qnJQ,isotropic,1234,14.545000,120.983000,14.541267,120.988322,0.7074,0,gpt-5
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,isotropic,1234,14.566000,121.042000,14.557313,121.039572,1.0007,0,gpt-5
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,isotropic,1234,6.690300,-1.615800,-1.364671,36.766126,4352.6797,0,gpt-5
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,isotropic,1234,-1.150000,36.955000,-1.254382,36.691417,31.5177,0,gpt-5
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,isotropic,1234,0.320000,32.580000,-1.273521,36.800827,501.6403,0,gpt-5
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,isotropic,1234,6.524400,3.379200,-1.275838,36.794777,3808.8052,0,gpt-5
nairobi_query_-rWgRitoKSYrdczUKUiOrA,isotropic,1234,-1.286000,36.817000,-1.257983,36.701486,13.2139,0,gpt-5
nairobi_query_-yxXz3in11JFniZQAa7m2A,isotropic,1234,-1.949000,30.058000,-1.273099,36.800974,753.2433,0,gpt-5
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,1234,14.622000,-90.532000,-1.269268,36.817625,14047.5988,0,gpt-5
nairobi_query_01juXwMfxX_a4pfhpqt66g,isotropic,1234,-1.944000,30.061000,-1.274450,36.799743,752.7060,0,gpt-5
nairobi_query_09aysNUjwNAPHsHo-R-IdA,isotropic,1234,-1.207000,36.905000,-1.255310,36.693854,24.0798,0,gpt-5
nairobi_query_0ByAmUG6wFySvLcHHQ0Sdg,isotropic,1234,-1.292100,36.821900,-1.272851,36.801038,3.1559,0,gpt-5
nairobi_query_0LJUobuUEqOqrZc4s2fVgg,isotropic,1234,-1.953000,30.060000,-1.289306,36.779175,750.4731,0,gpt-5
nairobi_query_0M1Vl3tUlt_2MiFp6vxhrg,isotropic,1234,0.347000,32.650000,-1.246579,36.680326,481.8863,0,gpt-5
nairobi_query_0Oa1jUYlj8LE47HApYWufA,isotropic,1234,-1.172000,36.937000,-1.248723,36.683211,29.4754,0,gpt-5
nairobi_query_0R73ChZbcyJ8Z4vBaef_Jw,isotropic,1234,47.010500,28.863800,-1.274479,36.799933,5424.5607,0,gpt-5
nairobi_query_0TzVtw0twyRTMFGP-VzE8A,isotropic,1234,-0.102000,34.759000,-1.249292,36.847142,264.9120,0,gpt-5
nairobi_query_0YY7sOJF2Kr1PfPB1KidBg,isotropic,1234,-1.286000,36.817000,-1.290163,36.774214,4.7789,0,gpt-5
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,-1.286600,36.817000,-1.273749,36.800755,2.3029,0,gpt-5
nairobi_query_0o5iaNnZzqS9cqJ1tMT85g,isotropic,1234,-1.286000,36.817000,-1.275833,36.887606,7.9301,0,gpt-5
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,isotropic,1234,-1.050000,37.000000,-1.253763,36.690423,41.2050,0,gpt-5
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,isotropic,1234,-1.286400,36.817200,-1.290173,36.773942,4.8271,0,gpt-5
nairobi_query_183WoPTmmjfRAAmVLL6TDw,isotropic,1234,-1.286000,36.817000,-1.247339,36.681249,15.6915,0,gpt-5
nairobi_query_19K8RILgg4ErFKJ9l5D9zQ,isotropic,1234,-1.292100,36.821900,-1.274444,36.799699,3.1537,0,gpt-5
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,isotropic,1234,-1.945000,30.061000,-1.290055,36.771096,749.3751,0,gpt-5
nairobi_query_1YjlKCdHNgoQBY8yOFqlmw,isotropic,1234,9.010500,38.761200,-1.277792,36.792388,1164.6167,0,gpt-5
nairobi_query_1Z__CFelPzXEI1IEu_8QJw,isotropic,1234,-1.953500,30.093800,-1.271100,36.807389,750.0658,0,gpt-5
nairobi_query_20W8wyVhxSIpj4ekTP7ezw,isotropic,1234,-29.315000,27.483000,-1.275747,36.888255,3273.1110,0,gpt-5
nairobi_query_2CNtCHy0TUbebdEFLYNrIQ,isotropic,1234,-1.286000,36.817000,-1.273190,36.800949,2.2832,0,gpt-5
nairobi_query_2OfDNnR5st7y8-O2ibiklQ,isotropic,1234,6.524400,3.379200,-1.289461,36.778849,3807.4398,0,gpt-5
nairobi_query_2QtumRO8ayl5p_Jb-rhTZQ,isotropic,1234,-1.292000,36.822000,-1.256850,36.698234,14.3031,0,gpt-5
nairobi_query_2RQpcoZ0MfOmswdfhpjw4g,isotropic,1234,-1.283000,36.817000,-1.278235,36.791982,2.8312,0,gpt-5
nairobi_query_2Xgp5FmRFbMXgBspWoEFNg,isotropic,1234,-1.944100,30.061900,-1.274449,36.799731,752.6062,0,gpt-5
nairobi_query_2hMXkBjbWEdGXSh4zxGVeg,isotropic,1234,-1.292000,36.821000,-1.257682,36.700615,13.9163,0,gpt-5
nairobi_query_2wqDKqSdeRPYg6X996gZ0w,isotropic,1234,-1.175000,36.950000,-1.255715,36.695013,29.7338,0,gpt-5
nairobi_query_32eRlu6tx-Q_LzhBd8iTQA,isotropic,1234,-1.050000,37.070000,-1.255772,36.695181,47.5383,0,gpt-5
nairobi_query_37RDt83nGFaZl6CPpzqlTw,isotropic,1234,-1.292000,36.822000,-1.271471,36.807695,2.7820,0,gpt-5
nairobi_query_38y5DGnb1BCdL2r_1MWELg,isotropic,1234,-1.944000,30.061000,-1.288900,36.779791,750.3390,0,gpt-5
nairobi_query_3BfqchD1dC_R_VKSm6NXMQ,isotropic,1234,-15.416000,28.285000,-1.275522,36.890097,1834.0299,0,gpt-5
nairobi_query_3Rln3I-knaHBGe7xAH2I_Q,isotropic,1234,-3.372000,36.694000,-1.271915,36.801434,233.8239,0,gpt-5
nairobi_query_3Thql5xEy0LYu4bdux1icw,isotropic,1234,0.315000,32.600000,-1.254622,36.691950,487.3034,0,gpt-5
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,isotropic,1234,5.343000,-4.027000,-1.290021,36.774941,4591.0786,0,gpt-5
nairobi_query_3sAf0a7Z9MFOX5NACNEfkA,isotropic,1234,0.347600,32.582500,-1.290074,36.771272,500.0739,0,gpt-5
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,1234,-6.800000,39.250000,-1.274072,36.800615,671.7962,0,gpt-5
nairobi_query_3zSInmaUjlNkUR45dqrSLg,isotropic,1234,-1.286400,36.817200,-1.272900,36.801017,2.3430,0,gpt-5
nairobi_query_42kd1bm9ZK0fwGacm_8O5A,isotropic,1234,-0.303000,36.080000,-1.275602,36.889465,140.6980,0,gpt-5
nairobi_query_479Or7jRwWHujnR6N21HGg,isotropic,1234,9.982000,76.285000,-1.274158,36.800546,4545.7568,0,gpt-5
nairobi_query_4EL0OPwVmp4k2zCpl9_c_A,isotropic,1234,6.439000,3.423000,-1.269514,36.816288,3804.2689,0,gpt-5
nairobi_query_4Scm9UylRL9Edyu3ZemB9A,isotropic,1234,-1.286000,36.817000,-1.277583,36.792592,2.8703,0,gpt-5
nairobi_query_4_8wDQ5TQuzz_jEJKVIl0Q,isotropic,1234,-15.416000,28.282000,-1.275739,36.888351,1834.0800,0,gpt-5
nairobi_query_4otBu8pxIHc7lXwh66bqHQ,isotropic,1234,-17.857000,25.862000,-1.365466,36.766553,2186.5787,0,gpt-5
nairobi_query_5ISN1dRvjgJI9rd6GbusNQ,isotropic,1234,-1.286000,36.817000,-1.290143,36.773408,4.8678,0,gpt-5
toronto_query_-1caqsIDW4YpUBZB98J9uV,isotropic,1234,43.725000,-79.455000,43.738266,-79.429596,2.5184,0,gpt-5
toronto_query_-3UT7A8bNUkVBgSLW30-ow,isotropic,1234,-16.686900,-49.264800,43.710996,-79.360762,7381.4009,0,gpt-5
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,isotropic,1234,45.524500,-122.681600,43.643736,-79.402861,3392.1411,0,gpt-5
toronto_query_-4mlNvZUZnbmRaGbiIndoA,isotropic,1234,43.653900,-79.398100,43.653097,-79.398314,0.0909,0,gpt-5
toronto_query_-5HBlqC41yTbYA1NM7dz1A,isotropic,1234,40.771600,-73.992100,43.647975,-79.371764,546.2637,0,gpt-5
toronto_query_-5RKNbex7In9Ys4mH40wXA,isotropic,1234,43.665000,-79.330000,43.651658,-79.437117,8.7439,0,gpt-5
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,isotropic,1234,43.830000,-79.540000,43.653895,-79.775916,27.2514,0,gpt-5
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,isotropic,1234,43.860000,-79.350000,43.754078,-79.824089,39.8255,0,gpt-5
toronto_query_-68JeZKxV2XoP0N_6780Og,isotropic,1234,49.211700,-123.140700,43.631011,-79.415244,3359.9908,0,gpt-5
toronto_query_-6ZIqrL48IaL1dCCO7bDVQ,isotropic,1234,40.735000,-112.044000,43.618533,-79.763686,2662.3213,0,gpt-5
toronto_query_-7C0G-8afrBbN3hImbBHsA,isotropic,1234,43.850000,-79.520000,43.653797,-79.772529,29.7890,0,gpt-5
toronto_query_-7bDZLvVOVk7ethfd1yomg,isotropic,1234,43.640500,-79.640000,43.661414,-79.319267,25.9095,0,gpt-5
toronto_query_-85n6JJLXmi04edt5JxhzQ,isotropic,1234,45.520500,-73.665000,43.633435,-79.427235,502.1646,0,gpt-5
toronto_query_-8BknWmZh2lEnEeect73Ww,isotropic,1234,43.667600,-79.298000,43.666225,-79.298422,0.1566,0,gpt-5
toronto_query_-8NbZpIbjwqAXwoRMmYddg,isotropic,1234,43.720000,-79.310000,43.686514,-79.356058,5.2509,0,gpt-5
toronto_query_-8Q-Otkctyr1cXAnmn2BEw,isotropic,1234,43.653200,-79.383200,43.638578,-79.429367,4.0550,0,gpt-5
toronto_query_-8imnyri_5yPaHzqoBtiSg,isotropic,1234,43.640500,-79.579400,43.748641,-79.295987,25.7640,0,gpt-5
toronto_query_-8zrNMH6voa2ZtBaGNpoYQ,isotropic,1234,43.730500,-79.431600,43.735876,-79.381670,4.0560,0,gpt-5
toronto_query_-90qYles5GKU3ikhCYP3xg,isotropic,1234,43.730000,-79.760000,43.686419,-79.832400,7.5730,0,gpt-5
toronto_query_-95Ypw11XUgNqZdY5m4GCw,isotropic,1234,43.800000,-79.420000,43.744124,-79.407106,6.2988,0,gpt-5
toronto_query_-9p2_cESNINnXfab4o-dKQ,isotropic,1234,43.640700,-79.392800,43.639211,-79.390001,0.2795,0,gpt-5
toronto_query_-Af6Q3npKjccLu7TwYvlsQ,isotropic,1234,43.700100,-79.416300,43.734681,-79.355683,6.2063,0,gpt-5
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,isotropic,1234,43.643500,-79.430500,43.655206,-79.366112,5.3416,0,gpt-5
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,isotropic,1234,43.650200,-79.397700,43.645382,-79.396225,0.5487,0,gpt-5
toronto_query_-B136fRwqMBMXoc03yy-PQ,isotropic,1234,43.653500,-79.398900,43.651356,-79.397597,0.2604,0,gpt-5
toronto_query_-BTAllhGXYkM_JsKwxUFMg,isotropic,1234,45.540000,-73.650000,43.634766,-79.422425,503.6679,0,gpt-5
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,isotropic,1234,43.660000,-79.640000,43.708161,-79.735548,9.3654,0,gpt-5
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,isotropic,1234,42.322700,-83.226300,43.736903,-79.344912,352.4599,0,gpt-5
toronto_query_-Dr7KE__egl6kS-yslctCg,isotropic,1234,43.700000,-79.400000,43.688351,-79.355308,3.8195,0,gpt-5
toronto_query_-EilBTWhr8vjdDW-B7MU8A,isotropic,1234,43.653000,-79.392000,43.652911,-79.429633,3.0277,0,gpt-5
toronto_query_-FOgEN8RNyKr0s933N-a0w,isotropic,1234,49.273200,-123.131500,43.638686,-79.392763,3359.8328,0,gpt-5
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,isotropic,1234,43.662800,-79.420300,43.664469,-79.414263,0.5199,0,gpt-5
toronto_query_-FohtR51AFcyGSLgiTdXzw,isotropic,1234,40.438000,-79.916000,43.698050,-79.353208,365.4634,0,gpt-5
toronto_query_-HBbI6fcMz-R3CyduFEoDg,isotropic,1234,43.615000,-79.680000,43.612381,-79.684057,0.4376,0,gpt-5
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,isotropic,1234,43.006000,-81.276000,43.657492,-79.332556,173.0744,0,gpt-5
toronto_query_-Iyv6ydukEfueu-CphPhwg,isotropic,1234,43.659500,-79.347800,43.659411,-79.347333,0.0388,0,gpt-5
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,isotropic,1234,43.647700,-79.401000,43.644772,-79.398840,0.3691,0,gpt-5
toronto_query_-JY9Ip12RNDaK_geCga4LA,isotropic,1234,43.650600,-79.429500,43.677358,-79.358733,6.4231,0,gpt-5
toronto_query_-K6Ci0V3ZYp50_DrMghntA,isotropic,1234,43.668300,-79.396600,43.668025,-79.397094,0.0501,0,gpt-5
toronto_query_-KU5g574x3Cah05LVtG_Pw,isotropic,1234,43.630500,-79.680000,43.653856,-79.692525,2.7858,0,gpt-5
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,isotropic,1234,43.670500,-79.721000,43.741070,-79.322043,33.0153,0,gpt-5
toronto_query_-LZN7DIyP80uvFh2O8KVXw,isotropic,1234,43.846900,-79.357600,43.611484,-79.754271,41.2447,0,gpt-5
toronto_query_-M3eMqHp0OhecS-hoh58aQ,isotropic,1234,43.850500,-79.541000,43.652511,-79.767484,28.5588,0,gpt-5
toronto_query_-MFll3mcOLNHfSZyGy5VIw,isotropic,1234,43.652000,-79.414000,43.655244,-79.399200,1.2441,0,gpt-5
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,isotropic,1234,43.648500,-79.420000,43.662189,-79.352775,5.6184,0,gpt-5
toronto_query_-MvRj243NBTPnognhgb4Cg,isotropic,1234,43.700000,-79.760000,43.617329,-79.690721,10.7501,0,gpt-5
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,isotropic,1234,43.254000,-79.887000,43.732170,-79.330982,69.5612,0,gpt-5
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,isotropic,1234,43.700000,-79.420000,43.750529,-79.375349,6.6665,0,gpt-5
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,isotropic,1234,41.950000,-87.750000,43.741560,-79.314642,715.6073,0,gpt-5
toronto_query_-PuMS2UqNh7dbLLfWE37yg,isotropic,1234,40.616000,22.957000,43.666244,-79.298147,7845.2367,0,gpt-5
zurich_query_--RjvuIbkJiPNJknyeZN_Q,isotropic,1234,47.376900,8.541700,47.420370,8.506906,5.4975,0,gpt-5
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,isotropic,1234,47.376900,8.541700,47.394793,8.470135,5.7434,0,gpt-5
zurich_query_-4StYjY5sT1S23ls5heCbg,isotropic,1234,46.948100,7.447400,47.384664,8.477789,91.7825,0,gpt-5
zurich_query_-71-BK_yAOJ1soK0OQWIcg,isotropic,1234,48.135100,11.582000,47.408626,8.440654,248.2478,0,gpt-5
zurich_query_-7bB9HS2MqV7UT7vRyROfg,isotropic,1234,46.433000,6.915000,47.399085,8.513745,162.1213,0,gpt-5
zurich_query_-ANYzSHAsjItBx6yJauT3A,isotropic,1234,47.376900,8.541700,47.392415,8.476167,5.2267,0,gpt-5
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,isotropic,1234,47.387000,8.518000,47.390342,8.491967,1.9947,0,gpt-5
zurich_query_-D3dDkhM5rjIJhj1SPdroA,isotropic,1234,47.196000,8.526000,47.378900,8.489336,20.5247,0,gpt-5
zurich_query_-E0qyEWY7jSPMOpGqiEG-A,isotropic,1234,48.161800,11.596600,47.394980,8.503928,246.3007,0,gpt-5
zurich_query_-F7hOUVha_xHAoDddsUYdw,isotropic,1234,47.376900,8.541700,47.385695,8.539805,0.9883,0,gpt-5
zurich_query_-Kb55YIF941j2DBFO5gVjA,isotropic,1234,47.386000,8.517000,47.390806,8.492133,1.9468,0,gpt-5
zurich_query_-Km53YFc8zewa3vS2OeGsQ,isotropic,1234,47.498000,8.724000,47.401855,8.580756,15.1760,0,gpt-5
zurich_query_-M0Q1_7lg_TKGT2-mllw4w,isotropic,1234,41.020000,29.050000,47.399076,8.513323,1777.0202,0,gpt-5
zurich_query_-TxHEY5xnZFgfnHO3ygjzw,isotropic,1234,50.075500,14.437800,47.404517,8.598975,520.8470,0,gpt-5
zurich_query_-Vs9xzO47S-0Cfs9o81wvQ,isotropic,1234,47.420800,8.634500,47.403352,8.599657,3.2616,0,gpt-5
zurich_query_-ZAb7eYhYeo1yW06_paa_g,isotropic,1234,47.390000,8.560000,47.405110,8.599770,3.4327,0,gpt-5
zurich_query_-_SB4ERKdFDYkwavdkk6NA,isotropic,1234,46.100500,14.501000,47.405016,8.599805,472.2636,0,gpt-5
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,isotropic,1234,47.390500,8.493500,47.403802,8.599861,8.1412,0,gpt-5
zurich_query_-ckZ0rXdz4mibIinNjdoZQ,isotropic,1234,46.508600,6.630500,47.399638,8.516805,174.1023,0,gpt-5
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,isotropic,1234,47.391000,8.475000,47.379042,8.489478,1.7193,0,gpt-5
zurich_query_-iln48QPRjkI40nJSzd6lg,isotropic,1234,47.376900,8.541700,47.389771,8.545821,1.4644,0,gpt-5
zurich_query_-ldtR3_I7eHdDGYU5BNczg,isotropic,1234,47.547800,7.591200,47.386112,8.514885,71.7225,0,gpt-5
zurich_query_-m5K41q4X0r8qu_XnaYlIg,isotropic,1234,47.376900,8.541700,47.392525,8.475857,5.2528,0,gpt-5
zurich_query_-nhCCSRwlsxqJsUbzqZvCQ,isotropic,1234,46.383000,6.235000,47.366428,8.541395,206.6100,0,gpt-5
zurich_query_-tYWpAACOq7RfVvZJ-BAcQ,isotropic,1234,47.410000,8.560000,47.405269,8.505161,4.1603,0,gpt-5
zurich_query_-uQ-4tnYcOJ9WPXRG-ou3w,isotropic,1234,47.376900,8.541700,47.385264,8.494911,3.6435,0,gpt-5
zurich_query_0247N-PdpG4_iueC_9_G4g,isotropic,1234,46.530500,6.566500,47.408884,8.586796,181.7582,0,gpt-5
zurich_query_046U_rtFmS-pAuZF-Zba0Q,isotropic,1234,52.100000,5.200000,47.409118,8.585746,575.3681,0,gpt-5
zurich_query_08U3p7js9TCivpCfLs0ZIw,isotropic,1234,47.376900,8.541700,47.350401,8.439406,8.2487,0,gpt-5
zurich_query_0AlvsX9XlPHoz4joTTL7hQ,isotropic,1234,48.903000,2.315000,47.394534,8.487329,487.4995,0,gpt-5
zurich_query_0F0ESDULqwk5km1KbyUEZw,isotropic,1234,47.451900,8.564000,47.404307,8.596640,5.8340,0,gpt-5
zurich_query_0FEApLaNMLno1PTABlbYyQ,isotropic,1234,47.385000,8.532000,47.406711,8.599769,5.6435,0,gpt-5
zurich_query_0I7IdNKcKWGXL-wmkUdx2A,isotropic,1234,47.376900,8.541700,47.356025,8.556108,2.5623,0,gpt-5
zurich_query_0IZVsW_UPLzI_vUm51hEMQ,isotropic,1234,45.970500,8.940200,47.404274,8.598877,161.5400,0,gpt-5
zurich_query_0Ky7pgdILHyYlzjahHNGZg,isotropic,1234,47.416300,8.559700,47.414511,8.551050,0.6806,0,gpt-5
zurich_query_0PrObi7NiUNPMe7_RDu2Ng,isotropic,1234,48.775800,9.182900,47.406117,8.564021,159.0857,0,gpt-5
zurich_query_0Spj-pWISRRStxENII8G4A,isotropic,1234,59.413000,24.798000,47.421236,8.557486,1704.1388,0,gpt-5
zurich_query_0UfO0g5oR-GfH12twjOIuw,isotropic,1234,44.811700,20.469500,47.377890,8.519020,963.5300,0,gpt-5
zurich_query_0W_6dskxdNPlCJnX9EhmZA,isotropic,1234,61.498000,23.770000,47.401532,8.581826,1839.5245,0,gpt-5
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,isotropic,1234,46.238000,6.109000,47.404022,8.598435,229.5238,0,gpt-5
zurich_query_0eG9-83f-Xafie9_84fDbg,isotropic,1234,48.185600,16.380000,47.386150,8.514666,594.0509,0,gpt-5
zurich_query_0g61-9tYhD3Y5qh7eiB92g,isotropic,1234,47.376900,8.541700,47.396472,8.472053,5.6770,0,gpt-5
zurich_query_0gHh8OHgmM804LVr0Ocrag,isotropic,1234,53.550000,9.990000,47.401725,8.459608,692.1382,0,gpt-5
zurich_query_0lHgqSrbw8SSQej38K9wpQ,isotropic,1234,47.387000,8.442000,47.414431,8.438561,3.0612,0,gpt-5
zurich_query_0nVsH-6SH_FHslcVrikkwQ,isotropic,1234,47.380500,8.541700,47.359789,8.451722,7.1567,0,gpt-5
zurich_query_0qoNSI3UUj6VR3TM7c0Peg,isotropic,1234,47.410900,8.595200,47.409862,8.550050,3.3995,0,gpt-5
zurich_query_0yT0tESrImO18FH9C5STzg,isotropic,1234,52.500000,13.400000,47.409427,8.584394,662.3074,0,gpt-5
zurich_query_0zEmJXMA03W0EBFP74wRVQ,isotropic,1234,47.049000,8.648000,47.418900,8.436121,44.1325,0,gpt-5
zurich_query_1-8NWRY7HPTPq2lkQitPfw,isotropic,1234,45.438600,10.992800,47.385911,8.528439,287.3375,0,gpt-5
