query_id,condition,seed,pred_lat,pred_lon,true_lat,true_lon,error_km,refused,model
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,clean,1234,10.315700,123.885400,14.525723,121.043254,560.6740,0,gpt-5
manila_query_-7YHsOWBiYFmYcRzIM0ijg,clean,1234,10.315700,123.885400,14.590865,121.044033,566.6675,0,gpt-5
manila_query_-81llwEm_ZxNy7Sa7Xrjlw,clean,1234,13.754900,100.561600,14.648824,121.034293,2208.3843,0,gpt-5
manila_query_-85J_HceaTP2S0IavwkQ-A,clean,1234,14.639000,121.073000,14.594386,121.056988,5.2515,0,gpt-5
manila_query_-9tG6ERjH4jVcWo9jkVvBg,clean,1234,14.745000,121.040000,14.623835,121.015344,13.7315,0,gpt-5
manila_query_-AXkFLZ0HchDGYvJ_KZ3dQ,clean,1234,14.540000,120.998000,14.537463,120.994845,0.4415,0,gpt-5
manila_query_-ColYSDtqqoE3TZ4eZHu8g,clean,1234,15.506000,-88.025000,14.562662,121.089544,15387.3520,0,gpt-5
manila_query_-ELxcda6ePiuO6nR3VP3-A,clean,1234,14.656000,121.026000,14.657366,121.004372,2.3316,0,gpt-5
manila_query_-EVOy4h35ZUyBK4r6uBM5g,clean,1234,14.536000,121.001000,14.516902,121.000779,2.1237,0,gpt-5
manila_query_-EthLwRJMwt-Shb-xpIYlA,clean,1234,14.608700,121.023500,14.594442,121.056911,3.9292,0,gpt-5
manila_query_-GD9SrklFbEy7mNAK9uIXg,clean,1234,14.561000,121.045000,14.555314,121.062423,1.9789,0,gpt-5
manila_query_-GRDcYlSjwLZPQ0LqKatqA,clean,1234,14.579300,121.053800,14.605291,121.079154,3.9744,0,gpt-5
manila_query_-GYvqZ8BYSfzGUbFI13obA,clean,1234,14.657000,121.061000,14.654438,121.049307,1.2898,0,gpt-5
manila_query_-HF88JWAO1GDy0F6B4ZeZg,clean,1234,15.147000,120.586000,14.684486,121.104344,75.8084,0,gpt-5
manila_query_-KU1q5fdqSI_GghxKumbeg,clean,1234,10.319000,123.892000,14.632668,121.034870,571.1756,0,gpt-5
manila_query_-KoSUCrB2w1FscwO9vyRlw,clean,1234,14.553900,121.049000,14.521897,121.016181,5.0142,0,gpt-5
manila_query_-LBCdeO8C8kj5IjX1m3XTA,clean,1234,14.609600,121.056800,14.611955,121.075401,2.0185,0,gpt-5
manila_query_-MH02w7P6jmmqnoUdL-55Q,clean,1234,14.566800,121.043300,14.556378,121.036735,1.3573,0,gpt-5
manila_query_-MKMMHEd33H1_45AJ8B5AA,clean,1234,14.619000,121.020000,14.657327,121.004155,4.5901,0,gpt-5
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,clean,1234,10.317700,123.905700,14.599797,121.049566,568.1836,0,gpt-5
manila_query_-P2actpgy_mRkcbLVKBjkQ,clean,1234,14.554700,121.024400,14.591475,121.043952,4.5988,0,gpt-5
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,clean,1234,13.756300,100.501800,14.530453,121.057691,2217.3609,0,gpt-5
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,clean,1234,14.561500,121.046500,14.630671,121.010803,8.5973,0,gpt-5
manila_query_-QdSFqylfs0aHx31jOvTVg,clean,1234,14.599500,120.984200,14.620970,121.088774,11.5026,0,gpt-5
manila_query_-QvNwUfMuYwx4zaJzG9hHA,clean,1234,14.676000,121.043000,14.638555,121.061339,4.6074,0,gpt-5
manila_query_-RZzhLSoiUGq-PShtIhzxw,clean,1234,14.480000,121.050000,14.509201,121.034379,3.6567,0,gpt-5
manila_query_-SSrBkppXcUPQnmvRyEZaA,clean,1234,14.567000,121.045000,14.568022,121.045369,0.1204,0,gpt-5
manila_query_-Tmeby1UCsrkKNvVnN7L5g,clean,1234,14.607000,121.048000,14.647364,121.042548,4.5264,0,gpt-5
manila_query_-TrGJy3CeaXApOffGndlqg,clean,1234,14.599500,120.984200,14.645460,121.029601,7.0696,0,gpt-5
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,clean,1234,14.579000,121.056000,14.551609,121.013616,5.4848,0,gpt-5
manila_query_-WlvwRIHM8K9xtN_z0FAGg,clean,1234,14.566700,121.042000,14.562098,121.068112,2.8564,0,gpt-5
manila_query_-WuLHZxOTWuUgVSb36RTng,clean,1234,14.636000,121.085000,14.604503,121.058185,4.5377,0,gpt-5
manila_query_-YADzGuflGFk0TrwgbgGQA,clean,1234,6.927100,79.861200,14.613800,121.039442,4571.4300,0,gpt-5
manila_query_-YswrllPgEq1Q_LYD0mD0A,clean,1234,14.650000,121.050000,14.585227,121.088327,8.2995,0,gpt-5
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,clean,1234,14.599500,120.984200,14.537343,120.999667,7.1092,0,gpt-5
manila_query_-ZbYcdqL0C0ximLGFEriNA,clean,1234,14.620000,121.050000,14.643414,121.031620,3.2694,0,gpt-5
manila_query_-ZyenisXeFL1kaebCpUNAQ,clean,1234,14.427000,121.027000,14.506330,121.035425,8.8676,0,gpt-5
manila_query_-aK1h18UZREBqmVQH9KSvw,clean,1234,14.620500,121.051000,14.644005,121.074823,3.6607,0,gpt-5
manila_query_-cNGgBgyFrf92tQ2SjMnVw,clean,1234,15.498000,73.828000,14.603878,121.031301,5059.3185,0,gpt-5
manila_query_-cmAo9dkimIih2B7T4UHfg,clean,1234,14.640200,121.074100,14.588776,121.065878,5.7861,0,gpt-5
manila_query_-dvVr_QHKim5_WyUsv_Z4A,clean,1234,16.043000,120.334000,14.549127,121.063777,183.6279,0,gpt-5
manila_query_-fizm8lmdD_ORe0_j5qnJQ,clean,1234,14.566900,120.983300,14.541267,120.988322,2.9011,0,gpt-5
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,clean,1234,14.561600,121.044500,14.557313,121.039572,0.7131,0,gpt-5
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,clean,1234,0.350000,32.580000,-1.364671,36.766126,502.9788,0,gpt-5
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,clean,1234,-1.286000,36.820000,-1.254382,36.691417,14.7203,0,gpt-5
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,clean,1234,-1.292100,36.821900,-1.273521,36.800827,3.1234,0,gpt-5
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,clean,1234,6.524400,3.379200,-1.275838,36.794777,3808.8052,0,gpt-5
nairobi_query_-rWgRitoKSYrdczUKUiOrA,clean,1234,0.313600,32.581100,-1.257983,36.701486,490.3342,0,gpt-5
nairobi_query_-yxXz3in11JFniZQAa7m2A,clean,1234,0.347600,32.582500,-1.273099,36.800974,502.4719,0,gpt-5
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,clean,1234,8.980600,38.757800,-1.269268,36.817625,1159.8287,0,gpt-5
nairobi_query_01juXwMfxX_a4pfhpqt66g,clean,1234,-1.292100,36.821900,-1.274450,36.799743,3.1494,0,gpt-5
nairobi_query_09aysNUjwNAPHsHo-R-IdA,clean,1234,-1.183000,36.922000,-1.255310,36.693854,26.6070,0,gpt-5
nairobi_query_0ByAmUG6wFySvLcHHQ0Sdg,clean,1234,0.318000,32.580000,-1.272851,36.801038,501.5574,0,gpt-5
nairobi_query_0LJUobuUEqOqrZc4s2fVgg,clean,1234,0.347600,32.582500,-1.289306,36.779175,500.8614,0,gpt-5
nairobi_query_0M1Vl3tUlt_2MiFp6vxhrg,clean,1234,-1.170000,36.930000,-1.246579,36.680326,29.0331,0,gpt-5
nairobi_query_0Oa1jUYlj8LE47HApYWufA,clean,1234,-1.283000,36.850000,-1.248723,36.683211,18.9293,0,gpt-5
nairobi_query_0R73ChZbcyJ8Z4vBaef_Jw,clean,1234,9.010000,38.750000,-1.274479,36.799933,1163.8129,0,gpt-5
nairobi_query_0TzVtw0twyRTMFGP-VzE8A,clean,1234,-1.292100,36.821900,-1.249292,36.847142,5.5256,0,gpt-5
nairobi_query_0YY7sOJF2Kr1PfPB1KidBg,clean,1234,-1.286389,36.817223,-1.290163,36.774214,4.7996,0,gpt-5
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,clean,1234,-1.286000,36.817000,-1.273749,36.800755,2.2621,0,gpt-5
nairobi_query_0o5iaNnZzqS9cqJ1tMT85g,clean,1234,-1.286000,36.817000,-1.275833,36.887606,7.9301,0,gpt-5
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,clean,1234,-1.286000,36.817000,-1.253763,36.690423,14.5207,0,gpt-5
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,clean,1234,-1.286000,36.820000,-1.290173,36.773942,5.1411,0,gpt-5
nairobi_query_183WoPTmmjfRAAmVLL6TDw,clean,1234,-1.286000,36.817000,-1.247339,36.681249,15.6915,0,gpt-5
nairobi_query_19K8RILgg4ErFKJ9l5D9zQ,clean,1234,-1.286000,36.817000,-1.274444,36.799699,2.3131,0,gpt-5
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,clean,1234,-1.286000,36.817000,-1.290055,36.771096,5.1229,0,gpt-5
nairobi_query_1YjlKCdHNgoQBY8yOFqlmw,clean,1234,0.347600,32.582500,-1.277792,36.792388,501.7683,0,gpt-5
nairobi_query_1Z__CFelPzXEI1IEu_8QJw,clean,1234,-1.953000,30.093000,-1.271100,36.807389,750.1487,0,gpt-5
nairobi_query_20W8wyVhxSIpj4ekTP7ezw,clean,1234,-24.654000,25.908000,-1.275747,36.888255,2854.8607,0,gpt-5
nairobi_query_2CNtCHy0TUbebdEFLYNrIQ,clean,1234,0.347600,32.582500,-1.273190,36.800949,502.4729,0,gpt-5
nairobi_query_2OfDNnR5st7y8-O2ibiklQ,clean,1234,5.561000,-0.205000,-1.289461,36.778849,4177.0289,0,gpt-5
nairobi_query_2QtumRO8ayl5p_Jb-rhTZQ,clean,1234,-1.286400,36.817200,-1.256850,36.698234,13.6272,0,gpt-5
nairobi_query_2RQpcoZ0MfOmswdfhpjw4g,clean,1234,-1.286000,36.817000,-1.278235,36.791982,2.9121,0,gpt-5
nairobi_query_2Xgp5FmRFbMXgBspWoEFNg,clean,1234,6.524400,3.379200,-1.274449,36.799731,3809.3044,0,gpt-5
nairobi_query_2hMXkBjbWEdGXSh4zxGVeg,clean,1234,-1.240000,36.900000,-1.257682,36.700615,22.2524,0,gpt-5
nairobi_query_2wqDKqSdeRPYg6X996gZ0w,clean,1234,-1.150500,36.963300,-1.255715,36.695013,32.0381,0,gpt-5
nairobi_query_32eRlu6tx-Q_LzhBd8iTQA,clean,1234,-1.183000,36.938000,-1.255772,36.695181,28.1809,0,gpt-5
nairobi_query_37RDt83nGFaZl6CPpzqlTw,clean,1234,-1.292000,36.821900,-1.271471,36.807695,2.7757,0,gpt-5
nairobi_query_38y5DGnb1BCdL2r_1MWELg,clean,1234,0.332000,32.586000,-1.288900,36.779791,499.9180,0,gpt-5
nairobi_query_3BfqchD1dC_R_VKSm6NXMQ,clean,1234,-1.325000,36.930000,-1.275522,36.890097,7.0672,0,gpt-5
nairobi_query_3Rln3I-knaHBGe7xAH2I_Q,clean,1234,0.347600,32.582500,-1.271915,36.801434,502.4725,0,gpt-5
nairobi_query_3Thql5xEy0LYu4bdux1icw,clean,1234,0.310000,32.540000,-1.254622,36.691950,493.3415,0,gpt-5
nairobi_query_3VEngLiRuIRlzTCHOPvAqA,clean,1234,5.345000,-4.024000,-1.290021,36.774941,4590.7811,0,gpt-5
nairobi_query_3sAf0a7Z9MFOX5NACNEfkA,clean,1234,-1.944000,30.061000,-1.290074,36.771272,749.3838,0,gpt-5
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,clean,1234,-6.803000,39.269000,-1.274072,36.800615,672.9550,0,gpt-5
nairobi_query_3zSInmaUjlNkUR45dqrSLg,clean,1234,-1.292100,36.821900,-1.272900,36.801017,3.1539,0,gpt-5
nairobi_query_42kd1bm9ZK0fwGacm_8O5A,clean,1234,-1.286000,36.817000,-1.275602,36.889465,8.1383,0,gpt-5
nairobi_query_479Or7jRwWHujnR6N21HGg,clean,1234,8.993000,38.791500,-1.274158,36.800546,1162.7718,0,gpt-5
nairobi_query_4EL0OPwVmp4k2zCpl9_c_A,clean,1234,5.568000,-0.210000,-1.269514,36.816288,4181.3726,0,gpt-5
nairobi_query_4Scm9UylRL9Edyu3ZemB9A,clean,1234,0.314000,32.580000,-1.277583,36.792592,500.7073,0,gpt-5
nairobi_query_4_8wDQ5TQuzz_jEJKVIl0Q,clean,1234,-1.286389,36.817223,-1.275739,36.888351,7.9953,0,gpt-5
nairobi_query_4otBu8pxIHc7lXwh66bqHQ,clean,1234,-15.450000,28.270000,-1.365466,36.766553,1822.5129,0,gpt-5
nairobi_query_5ISN1dRvjgJI9rd6GbusNQ,clean,1234,-1.292100,36.821900,-1.290143,36.773408,5.3951,0,gpt-5
toronto_query_-1caqsIDW4YpUBZB98J9uV,clean,1234,43.725000,-79.445000,43.738266,-79.429596,1.9256,0,gpt-5
toronto_query_-3UT7A8bNUkVBgSLW30-ow,clean,1234,32.070900,34.777400,43.710996,-79.360762,9264.1218,0,gpt-5
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,clean,1234,47.598900,-122.334700,43.643736,-79.402861,3324.3881,0,gpt-5
toronto_query_-4mlNvZUZnbmRaGbiIndoA,clean,1234,43.652800,-79.398500,43.653097,-79.398314,0.0363,0,gpt-5
toronto_query_-5HBlqC41yTbYA1NM7dz1A,clean,1234,42.350200,-71.049100,43.647975,-79.371764,691.7241,0,gpt-5
toronto_query_-5RKNbex7In9Ys4mH40wXA,clean,1234,43.665000,-79.430000,43.651658,-79.437117,1.5902,0,gpt-5
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,clean,1234,43.731000,-79.820000,43.653895,-79.775916,9.2774,0,gpt-5
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,clean,1234,43.730000,-79.750000,43.754078,-79.824089,6.5263,0,gpt-5
toronto_query_-68JeZKxV2XoP0N_6780Og,clean,1234,49.310600,-123.082700,43.631011,-79.415244,3354.6296,0,gpt-5
toronto_query_-6ZIqrL48IaL1dCCO7bDVQ,clean,1234,45.610500,-73.400000,43.618533,-79.763686,550.0518,0,gpt-5
toronto_query_-7C0G-8afrBbN3hImbBHsA,clean,1234,43.720000,-79.760000,43.653797,-79.772529,7.4301,0,gpt-5
toronto_query_-7bDZLvVOVk7ethfd1yomg,clean,1234,43.610500,-79.548000,43.661414,-79.319267,19.2585,0,gpt-5
toronto_query_-85n6JJLXmi04edt5JxhzQ,clean,1234,45.540300,-73.669500,43.633435,-79.427235,502.6936,0,gpt-5
toronto_query_-8BknWmZh2lEnEeect73Ww,clean,1234,43.667500,-79.296900,43.666225,-79.298422,0.1873,0,gpt-5
toronto_query_-8NbZpIbjwqAXwoRMmYddg,clean,1234,43.725000,-79.340000,43.686514,-79.356058,4.4699,0,gpt-5
toronto_query_-8Q-Otkctyr1cXAnmn2BEw,clean,1234,43.700500,-79.430500,43.638578,-79.429367,6.8860,0,gpt-5
toronto_query_-8imnyri_5yPaHzqoBtiSg,clean,1234,43.597000,-79.654000,43.748641,-79.295987,33.3677,0,gpt-5
toronto_query_-8zrNMH6voa2ZtBaGNpoYQ,clean,1234,43.780000,-79.420000,43.735876,-79.381670,5.7921,0,gpt-5
toronto_query_-90qYles5GKU3ikhCYP3xg,clean,1234,43.731500,-79.762400,43.686419,-79.832400,7.5356,0,gpt-5
toronto_query_-95Ypw11XUgNqZdY5m4GCw,clean,1234,40.440600,-79.995900,43.744124,-79.407106,370.5315,0,gpt-5
toronto_query_-9p2_cESNINnXfab4o-dKQ,clean,1234,43.640500,-79.394500,43.639211,-79.390001,0.3894,0,gpt-5
toronto_query_-Af6Q3npKjccLu7TwYvlsQ,clean,1234,43.700000,-79.450000,43.734681,-79.355683,8.5046,0,gpt-5
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,clean,1234,43.647700,-79.403000,43.655206,-79.366112,3.0830,0,gpt-5
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,clean,1234,43.645000,-79.397500,43.645382,-79.396225,0.1110,0,gpt-5
toronto_query_-B136fRwqMBMXoc03yy-PQ,clean,1234,43.652700,-79.398400,43.651356,-79.397597,0.1628,0,gpt-5
toronto_query_-BTAllhGXYkM_JsKwxUFMg,clean,1234,45.540000,-73.540000,43.634766,-79.422425,511.5775,0,gpt-5
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,clean,1234,43.593000,-79.644000,43.708161,-79.735548,14.7726,0,gpt-5
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,clean,1234,43.700000,-79.430000,43.736903,-79.344912,7.9749,0,gpt-5
toronto_query_-Dr7KE__egl6kS-yslctCg,clean,1234,43.695000,-79.315000,43.688351,-79.355308,3.3241,0,gpt-5
toronto_query_-EilBTWhr8vjdDW-B7MU8A,clean,1234,43.652900,-79.383200,43.652911,-79.429633,3.7357,0,gpt-5
toronto_query_-FOgEN8RNyKr0s933N-a0w,clean,1234,43.640100,-79.395900,43.638686,-79.392763,0.2974,0,gpt-5
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,clean,1234,43.664500,-79.418500,43.664469,-79.414263,0.3408,0,gpt-5
toronto_query_-FohtR51AFcyGSLgiTdXzw,clean,1234,40.440600,-79.995900,43.698050,-79.353208,366.0731,0,gpt-5
toronto_query_-HBbI6fcMz-R3CyduFEoDg,clean,1234,43.620500,-79.682400,43.612381,-79.684057,0.9126,0,gpt-5
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,clean,1234,43.008900,-81.273100,43.657492,-79.332556,172.7231,0,gpt-5
toronto_query_-Iyv6ydukEfueu-CphPhwg,clean,1234,43.671500,-79.297500,43.659411,-79.347333,4.2278,0,gpt-5
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,clean,1234,43.647600,-79.404800,43.644772,-79.398840,0.5735,0,gpt-5
toronto_query_-JY9Ip12RNDaK_geCga4LA,clean,1234,43.651900,-79.430700,43.677358,-79.358733,6.4439,0,gpt-5
toronto_query_-K6Ci0V3ZYp50_DrMghntA,clean,1234,43.670400,-79.389300,43.668025,-79.397094,0.6802,0,gpt-5
toronto_query_-KU5g574x3Cah05LVtG_Pw,clean,1234,43.670500,-79.700000,43.653856,-79.692525,1.9460,0,gpt-5
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,clean,1234,43.760500,-79.270000,43.741070,-79.322043,4.7055,0,gpt-5
toronto_query_-LZN7DIyP80uvFh2O8KVXw,clean,1234,43.653000,-79.609000,43.611484,-79.754271,12.5700,0,gpt-5
toronto_query_-M3eMqHp0OhecS-hoh58aQ,clean,1234,43.835000,-79.540000,43.652511,-79.767484,27.3076,0,gpt-5
toronto_query_-MFll3mcOLNHfSZyGy5VIw,clean,1234,49.263000,-123.101000,43.655244,-79.399200,3356.4747,0,gpt-5
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,clean,1234,43.648000,-79.426000,43.662189,-79.352775,6.0986,0,gpt-5
toronto_query_-MvRj243NBTPnognhgb4Cg,clean,1234,43.593000,-79.640000,43.617329,-79.690721,4.8987,0,gpt-5
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,clean,1234,43.736000,-79.360000,43.732170,-79.330982,2.3700,0,gpt-5
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,clean,1234,43.700000,-79.400000,43.750529,-79.375349,5.9575,0,gpt-5
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,clean,1234,43.700000,-79.450000,43.741560,-79.314642,11.8187,0,gpt-5
toronto_query_-PuMS2UqNh7dbLLfWE37yg,clean,1234,40.626500,22.953000,43.666244,-79.298147,7844.2109,0,gpt-5
zurich_query_--RjvuIbkJiPNJknyeZN_Q,clean,1234,47.376900,8.541700,47.420370,8.506906,5.4975,0,gpt-5
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,clean,1234,47.376900,8.541700,47.394793,8.470135,5.7434,0,gpt-5
zurich_query_-4StYjY5sT1S23ls5heCbg,clean,1234,46.519000,6.633000,47.384664,8.477789,169.9120,0,gpt-5
zurich_query_-71-BK_yAOJ1soK0OQWIcg,clean,1234,48.150200,11.581000,47.408626,8.440654,248.6963,0,gpt-5
zurich_query_-7bB9HS2MqV7UT7vRyROfg,clean,1234,50.262000,4.912000,47.399085,8.513745,413.2368,0,gpt-5
zurich_query_-ANYzSHAsjItBx6yJauT3A,clean,1234,47.376900,8.541700,47.392415,8.476167,5.2267,0,gpt-5
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,clean,1234,47.388600,8.517500,47.390342,8.491967,1.9319,0,gpt-5
zurich_query_-D3dDkhM5rjIJhj1SPdroA,clean,1234,47.420500,8.371500,47.378900,8.489336,10.0028,0,gpt-5
zurich_query_-E0qyEWY7jSPMOpGqiEG-A,clean,1234,47.356000,8.701000,47.394980,8.503928,15.4596,0,gpt-5
zurich_query_-F7hOUVha_xHAoDddsUYdw,clean,1234,47.376900,8.541700,47.385695,8.539805,0.9883,0,gpt-5
zurich_query_-Kb55YIF941j2DBFO5gVjA,clean,1234,47.388000,8.518000,47.390806,8.492133,1.9721,0,gpt-5
zurich_query_-Km53YFc8zewa3vS2OeGsQ,clean,1234,47.499500,8.724100,47.401855,8.580756,15.2991,0,gpt-5
zurich_query_-M0Q1_7lg_TKGT2-mllw4w,clean,1234,47.070700,15.439500,47.399076,8.513323,524.0309,0,gpt-5
zurich_query_-TxHEY5xnZFgfnHO3ygjzw,clean,1234,50.075500,14.437800,47.404517,8.598975,520.8470,0,gpt-5
zurich_query_-Vs9xzO47S-0Cfs9o81wvQ,clean,1234,47.413000,8.574000,47.403352,8.599657,2.2088,0,gpt-5
zurich_query_-ZAb7eYhYeo1yW06_paa_g,clean,1234,47.450000,8.560000,47.405110,8.599770,5.8195,0,gpt-5
zurich_query_-_SB4ERKdFDYkwavdkk6NA,clean,1234,47.450000,8.700000,47.405016,8.599805,9.0460,0,gpt-5
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,clean,1234,47.400000,8.550000,47.403802,8.599861,3.7764,0,gpt-5
zurich_query_-ckZ0rXdz4mibIinNjdoZQ,clean,1234,47.376900,8.541700,47.399638,8.516805,3.1472,0,gpt-5
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,clean,1234,47.390500,8.620000,47.379042,8.489478,9.9089,0,gpt-5
zurich_query_-iln48QPRjkI40nJSzd6lg,clean,1234,47.376900,8.541700,47.389771,8.545821,1.4644,0,gpt-5
zurich_query_-ldtR3_I7eHdDGYU5BNczg,clean,1234,47.410200,8.546300,47.386112,8.514885,3.5728,0,gpt-5
zurich_query_-m5K41q4X0r8qu_XnaYlIg,clean,1234,47.376900,8.541700,47.392525,8.475857,5.2528,0,gpt-5
zurich_query_-nhCCSRwlsxqJsUbzqZvCQ,clean,1234,47.376900,8.541700,47.366428,8.541395,1.1647,0,gpt-5
zurich_query_-tYWpAACOq7RfVvZJ-BAcQ,clean,1234,47.410000,8.620000,47.405269,8.505161,8.6581,0,gpt-5
zurich_query_-uQ-4tnYcOJ9WPXRG-ou3w,clean,1234,47.376900,8.541700,47.385264,8.494911,3.6435,0,gpt-5
zurich_query_0247N-PdpG4_iueC_9_G4g,clean,1234,47.535000,7.720000,47.408884,8.586796,66.6423,0,gpt-5
zurich_query_046U_rtFmS-pAuZF-Zba0Q,clean,1234,50.850300,4.389700,47.409118,8.585746,489.3494,0,gpt-5
zurich_query_08U3p7js9TCivpCfLs0ZIw,clean,1234,47.376900,8.541700,47.350401,8.439406,8.2487,0,gpt-5
zurich_query_0AlvsX9XlPHoz4joTTL7hQ,clean,1234,48.148600,17.151000,47.394534,8.487329,652.5107,0,gpt-5
zurich_query_0F0ESDULqwk5km1KbyUEZw,clean,1234,47.452000,8.561000,47.404307,8.596640,5.9424,0,gpt-5
zurich_query_0FEApLaNMLno1PTABlbYyQ,clean,1234,47.450500,8.560000,47.406711,8.599769,5.7147,0,gpt-5
zurich_query_0I7IdNKcKWGXL-wmkUdx2A,clean,1234,47.498800,8.724100,47.356025,8.556108,20.2915,0,gpt-5
zurich_query_0IZVsW_UPLzI_vUm51hEMQ,clean,1234,46.020000,14.540000,47.404274,8.598877,478.2570,0,gpt-5
zurich_query_0Ky7pgdILHyYlzjahHNGZg,clean,1234,47.415500,8.559600,47.414511,8.551050,0.6527,0,gpt-5
zurich_query_0PrObi7NiUNPMe7_RDu2Ng,clean,1234,48.775000,9.182000,47.406117,8.564021,158.9814,0,gpt-5
zurich_query_0Spj-pWISRRStxENII8G4A,clean,1234,59.432000,24.762000,47.421236,8.557486,1704.1592,0,gpt-5
zurich_query_0UfO0g5oR-GfH12twjOIuw,clean,1234,45.775000,4.852000,47.377890,8.519020,332.0999,0,gpt-5
zurich_query_0W_6dskxdNPlCJnX9EhmZA,clean,1234,47.559600,7.588600,47.401532,8.581826,76.6820,0,gpt-5
zurich_query_0YqWIRNZbPyTmppf5ZjyMw,clean,1234,45.630500,8.712100,47.404022,8.598435,197.3985,0,gpt-5
zurich_query_0eG9-83f-Xafie9_84fDbg,clean,1234,46.178600,6.128400,47.386150,8.514666,225.9107,0,gpt-5
zurich_query_0g61-9tYhD3Y5qh7eiB92g,clean,1234,47.391000,8.487000,47.396472,8.472053,1.2791,0,gpt-5
zurich_query_0gHh8OHgmM804LVr0Ocrag,clean,1234,51.759200,19.458100,47.401725,8.459608,927.8303,0,gpt-5
zurich_query_0lHgqSrbw8SSQej38K9wpQ,clean,1234,47.400500,8.600200,47.414431,8.438561,12.2623,0,gpt-5
zurich_query_0nVsH-6SH_FHslcVrikkwQ,clean,1234,47.371000,8.490000,47.359789,8.451722,3.1409,0,gpt-5
zurich_query_0qoNSI3UUj6VR3TM7c0Peg,clean,1234,47.390900,8.486100,47.409862,8.550050,5.2547,0,gpt-5
zurich_query_0yT0tESrImO18FH9C5STzg,clean,1234,48.152000,11.558000,47.409427,8.584394,237.0141,0,gpt-5
zurich_query_0zEmJXMA03W0EBFP74wRVQ,clean,1234,47.389000,9.386000,47.418900,8.436121,71.5644,0,gpt-5
zurich_query_1-8NWRY7HPTPq2lkQitPfw,clean,1234,45.438600,10.993600,47.385911,8.528439,287.3778,0,gpt-5
zurich_query_1-TXtjFv1nAkC2AZXfhuDg,clean,1234,47.389000,8.536000,47.398103,8.535191,1.0140,0,gpt-5
