query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,clipping_fraction,weight_top10pct_share,placement,label,backbone,seed,gallery_size
amman_query_2E9XDGy6VTetR1O15tILdw,amman_database_4j6y1chwW-rBdxssWMpd4A,5,0.8559285402297974,nairobi_database_8BBrGzYqPhEqeaODzlqTXw,0.8697919845581055,-0.013863444328308105,nairobi_database_8BBrGzYqPhEqeaODzlqTXw,1,1,36.065304905759874,0.2507770359516144,16.089771270751953,1.0850694707187358e-05,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
boston_query_-U_cmO4sMoYmoNbCPpMXWw,boston_database_JS8N7enRfmX_RvSbYxuZ-w,187,0.7957961559295654,boston_database_0clbbuJUMle3DTsnj1uBVg,0.859700083732605,-0.06390392780303955,boston_database_0clbbuJUMle3DTsnj1uBVg,0,0,36.259838229709494,0.2507750391960144,15.384965896606445,0.03995225578546524,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
cph_query_-UByBh5hYhNn4_dsHy73aA,cph_database_3POXmtmhwFom_z6e6wJgVA,1,0.8560878038406372,toronto_database_2Ihd0xAnt_t5tUzeKVnzeQ,0.8354136347770691,0.020674169063568115,cph_database_3POXmtmhwFom_z6e6wJgVA,1,1,36.09264515378958,0.25077107548713684,15.988799095153809,0.004410807508975267,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
london_query_07oSFXlZ9SfPsHwsEZQFtA,london_database_7hadEPdEI2MGW7SMcZDBUA,33,0.8242502212524414,london_database_f9ng8k9Ngt4UWja_a-mjaw,0.8765580654144287,-0.052307844161987305,london_database_f9ng8k9Ngt4UWja_a-mjaw,0,0,36.096571658847175,0.2507648169994354,15.974349975585938,0.006103515625,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-YswrllPgEq1Q_LYD0mD0A,manila_database_3C699pIkBPbDTfkzbBV0CA,125,0.8185751438140869,manila_database_YAr_6aQgtNVbe7GhT70obQ,0.890662670135498,-0.07208752632141113,manila_database_YAr_6aQgtNVbe7GhT70obQ,0,0,36.273122670872056,0.25077196955680847,15.337977409362793,0.03632812574505806,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_3sAf0a7Z9MFOX5NACNEfkA,nairobi_database_dM7fC2AkybfrCZcjVXnR5A,7,0.834399938583374,cph_database_4NQHSbQ8iQrPvSbbODlB3w,0.8573271632194519,-0.02292722463607788,cph_database_4NQHSbQ8iQrPvSbbODlB3w,0,1,36.25211479549376,0.25077390670776367,15.41235065460205,0.0398763008415699,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,toronto_database_1r1Q0CGBJuHOALRIrptETA,54,0.8438396453857422,toronto_database_vHFdoApurhBvoN12-Y0jCA,0.8880327939987183,-0.044193148612976074,toronto_database_vHFdoApurhBvoN12-Y0jCA,0,0,36.275793845205186,0.25077539682388306,15.328546524047852,0.04100477322936058,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0eG9-83f-Xafie9_84fDbg,zurich_database_6Tpy6Xxof6fyaFeCZtbsEg,10,0.8323153257369995,zurich_database_JlQZqZETcsktpyAY5mc1pg,0.8522135019302368,-0.019898176193237305,zurich_database_JlQZqZETcsktpyAY5mc1pg,0,1,36.06692126040005,0.25077247619628906,16.083784103393555,0.00030381945543922484,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
amman_query_2WNEczYwDdZlHE_2nYlE-A,amman_database_5d98wz6r1vXbvR54pg7gIQ,675,0.7780711650848389,cph_database_L9eWYNDLPVUHOitjad3-fw,0.8505021929740906,-0.07243102788925171,cph_database_L9eWYNDLPVUHOitjad3-fw,0,0,36.06899162903345,0.2507724463939667,16.07611846923828,0.0006998697645030916,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
boston_query_-VHXaQ_dj_14O-Bcn3u7zA,boston_database_2gTDHoqHum22wo8SKKDWBg,362,0.7907263040542603,manila_database_8utvedK3WjLqNtdaZaP_4A,0.8728949427604675,-0.08216863870620728,manila_database_8utvedK3WjLqNtdaZaP_4A,0,0,36.093175961290164,0.25077536702156067,15.986845016479492,0.0038085938431322575,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
cph_query_-UO7OuMXuwPBrMEXSsFhNA,cph_database_6CANlvoIvwlMpdsIrbbUmA,834,0.7110856175422668,london_database_JeQXfjTo6VURMPAXsqqrqw,0.8211978673934937,-0.1101122498512268,london_database_JeQXfjTo6VURMPAXsqqrqw,0,0,36.15394415582147,0.2507752776145935,15.764708518981934,0.01850043423473835,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
london_query_08wp6QepyximP9UuP-ijLg,london_database_53xOo_95yKsUnmy4Fd3PYw,1,0.8818842768669128,boston_database_0moD18_hhiO9b0UfONN_iw,0.8621524572372437,0.01973181962966919,london_database_53xOo_95yKsUnmy4Fd3PYw,1,1,36.16301389262817,0.25077372789382935,15.731820106506348,0.0193956159055233,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,manila_database_5Ql3xrJt_aAwbVnIi2tr2A,810,0.7508683800697327,manila_database_6gIIjVpCb3sCY1zDKHTN0w,0.8683775663375854,-0.11750918626785278,manila_database_6gIIjVpCb3sCY1zDKHTN0w,0,0,36.25464669755625,0.2507677674293518,15.40336799621582,0.03825412318110466,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,nairobi_database_ssLyvL_47h4IZogucHeChA,49,0.8382058143615723,cph_database_6FWutZl3fAQcJRG274zWZg,0.8826364278793335,-0.04443061351776123,cph_database_6FWutZl3fAQcJRG274zWZg,0,0,36.3677781326924,0.25077441334724426,15.007299423217773,0.06359049677848816,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-LZN7DIyP80uvFh2O8KVXw,toronto_database_-yWFNNgeKD1nTpxpYugwFA,1,0.883857250213623,zurich_database_JlQZqZETcsktpyAY5mc1pg,0.8805696964263916,0.0032875537872314453,toronto_database_-yWFNNgeKD1nTpxpYugwFA,1,1,36.08309058172673,0.25077322125434875,16.02401351928711,0.0028862846083939075,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0g61-9tYhD3Y5qh7eiB92g,zurich_database_-F5DDVeGiDZ-hjlDdC345w,3,0.8312407732009888,manila_database_KJCCsBM22j_Mj-_NSLOJbg,0.8344756364822388,-0.00323486328125,manila_database_KJCCsBM22j_Mj-_NSLOJbg,1,1,36.143760866845085,0.2507736384868622,15.801716804504395,0.01606987789273262,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
amman_query_2amxr5vdbo4jgViAEELT_Q,amman_database_RybCghn6dxdppOd3XPQXhw,1853,0.6653202176094055,boston_database_DU3FJGAh3PrB45a580xbGg,0.8381044864654541,-0.17278426885604858,boston_database_DU3FJGAh3PrB45a580xbGg,0,0,36.06653192088174,0.25077587366104126,16.08522605895996,0.0001302083401242271,0.09999997913837433,uniform,uniform same-energy,resnet18,1234,0
boston_query_-WNRbaGc8Yukh-LWnRNe5O,boston_database_-Ks6CpNXFqOh9Kttdsa6lw,62,0.8078798055648804,boston_database_0nVucTiqCktiYWTPaBpNcw,0.8433332443237305,-0.0354534387588501,boston_database_0nVucTiqCktiYWTPaBpNcw,0,0,36.2068010072633,0.25076955556869507,15.574003219604492,0.02963324636220932,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
cph_query_-V4aUy1yd0AbFfY-xX0BAg,cph_database_0rRbZapy_jGPOpPctSIjfQ,4,0.8670124411582947,cph_database_7GGxDI0rTmq-wJUpv3Lejw,0.8954465389251709,-0.02843409776687622,cph_database_7GGxDI0rTmq-wJUpv3Lejw,1,1,36.13289463493055,0.25077539682388306,15.841302871704102,0.014192708767950535,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
london_query_09P-tDZlSTWY4XNCcRZ_-g,london_database_L2btcmPVteWg2tJIPDETLg,1,0.847500205039978,zurich_database_-oWuFFUil7bXSMPMaeYZEg,0.843330979347229,0.0041692256927490234,london_database_L2btcmPVteWg2tJIPDETLg,1,1,36.16453482062786,0.2507793605327606,15.726311683654785,0.01696506142616272,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
manila_query_-ZbYcdqL0C0ximLGFEriNA,manila_database_-z7DfYZSWWxPbr9oCG6mHg,244,0.8027007579803467,london_database_1hOEd6DEV2g1FGFTXt7nKA,0.8506780862808228,-0.047977328300476074,london_database_1hOEd6DEV2g1FGFTXt7nKA,0,0,36.12973508014038,0.2507674992084503,15.852831840515137,0.011067708022892475,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_3zSInmaUjlNkUR45dqrSLg,nairobi_database_8BW-IHkUck2W9kRj959Vqw,117,0.7957780361175537,boston_database_UOULdYxSkvHnK730Mig8tQ,0.8482903242111206,-0.052512288093566895,boston_database_UOULdYxSkvHnK730Mig8tQ,0,0,36.27888980554977,0.2507743835449219,15.317623138427734,0.04407009482383728,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-M3eMqHp0OhecS-hoh58aQ,toronto_database_95hPXNJ-rgCIo0awz78Big,103,0.7881513237953186,amman_database_Ld8UF_WG7d620clwmhmA7w,0.8382242918014526,-0.05007296800613403,amman_database_Ld8UF_WG7d620clwmhmA7w,0,0,36.072663950654935,0.25076866149902344,16.062530517578125,0.001312933978624642,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0gHh8OHgmM804LVr0Ocrag,zurich_database_6UPSS0xP9iCLyj6dGKfFRg,3,0.8780949711799622,london_database_7hadEPdEI2MGW7SMcZDBUA,0.8840123414993286,-0.005917370319366455,london_database_7hadEPdEI2MGW7SMcZDBUA,1,1,36.065601458427025,0.25077348947525024,16.088672637939453,3.7977431929903105e-05,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
amman_query_2ar5B6f1xOYuU4wn7CLEJg,amman_database_Crog-zM-aqzW4UhYaQpBCw,85,0.8080991506576538,amman_database_7UkylzqcXiAtWBdc7gRXug,0.8709444999694824,-0.06284534931182861,amman_database_7UkylzqcXiAtWBdc7gRXug,0,0,36.06892206840673,0.25077417492866516,16.07637596130371,0.0006076389108784497,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
boston_query_-XLBZG628HbrD4FlfLBryQ,boston_database_6aAMwP5cGh9-ZNiC64XZhw,2,0.8406084179878235,boston_database_7wQKqB8f8mmOlzPVp_KeXg,0.8415110111236572,-0.0009025931358337402,boston_database_7wQKqB8f8mmOlzPVp_KeXg,1,1,36.34637248943019,0.25077489018440247,15.081450462341309,0.05726996436715126,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
cph_query_-VfD_cIsQvsNIbCy3tCgQQ,cph_database_-_WpfRt0xa7BT3ZNhox7bw,5,0.844822108745575,toronto_database_8WmAPKRjvJVk_G6ITzFa3g,0.8575654029846191,-0.01274329423904419,toronto_database_8WmAPKRjvJVk_G6ITzFa3g,1,1,36.065186496289414,0.2507796883583069,16.0902099609375,5.425347353593679e-06,0.09999997913837433,uniform,uniform same-energy,resnet18,1234,0
london_query_0AbO1xvvOJRs1V3ReaDrNw,london_database_3nlgqK_BhpRLtCaRJk7mBg,14,0.8458378911018372,toronto_database_JZHiKl7CE7BzdlGbop_5MA,0.8688464164733887,-0.023008525371551514,toronto_database_JZHiKl7CE7BzdlGbop_5MA,0,0,36.41769525437968,0.2507733702659607,14.835795402526855,0.06991644948720932,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
manila_query_-ZyenisXeFL1kaebCpUNAQ,manila_database_5k6CwtK_2ROyvpr91VU3nw,239,0.7950437068939209,manila_database_31P09aOdEXsPJyiA8d7DRA,0.871756911277771,-0.0767132043838501,manila_database_31P09aOdEXsPJyiA8d7DRA,0,0,36.07638480076336,0.2507610619068146,16.04877471923828,0.0019314235541969538,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_42kd1bm9ZK0fwGacm_8O5A,nairobi_database_NoG9ZUE9lu8WisRacbbNUw,44,0.8390638828277588,zurich_database_b1fafYqxlKXQcwQsy8LFhQ,0.8589284420013428,-0.019864559173583984,zurich_database_b1fafYqxlKXQcwQsy8LFhQ,0,0,36.066796626756,0.2507767081260681,16.084245681762695,0.00023328993120230734,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-MFll3mcOLNHfSZyGy5VIw,toronto_database_8aHbQwynhIr0XfyXIGqbdA,17,0.8398109674453735,toronto_database_5ey9E_udkLByc3LTBLFD3A,0.8874057531356812,-0.04759478569030762,toronto_database_5ey9E_udkLByc3LTBLFD3A,0,0,36.17784616133975,0.2507757842540741,15.678183555603027,0.02036675438284874,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0lHgqSrbw8SSQej38K9wpQ,zurich_database_OyWUlDA0nQXhtkA0SVtvGg,1,0.8681249618530273,toronto_database_66Svrvnm_JwZWN1Blrg8rw,0.8333847522735596,0.03474020957946777,zurich_database_OyWUlDA0nQXhtkA0SVtvGg,1,1,36.32558645444632,0.2507762610912323,15.15380573272705,0.05420464277267456,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
amman_query_2hq9evzmyg6GO86JGeo5kw,amman_database_5f1b6ODcRSNjVm7BiUt1HQ,30,0.8381417989730835,amman_database_-nl8sfLoMweaxG5imCTp9Q,0.8552502393722534,-0.017108440399169922,amman_database_-nl8sfLoMweaxG5imCTp9Q,0,0,36.16932806817407,0.25077107548713684,15.708964347839355,0.02097439207136631,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
boston_query_-XPoSJpI_X3ZlnZLz8JG4L,boston_database_4KYD-Lea90k3MYU22xzDu7,168,0.8387183547019958,amman_database_2_NNnfq-ucbh4wN64ndIOg,0.8804460763931274,-0.04172772169113159,amman_database_2_NNnfq-ucbh4wN64ndIOg,0,0,36.26190839364706,0.2507672607898712,15.377634048461914,0.03875868022441864,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
cph_query_-VwsLi9Gs8ntflZjLfPkGw,cph_database_0pqiBuRFOXypmWzy_Q_ZCw,340,0.8171414136886597,manila_database_4SNN_Q1-Ov_UDR1inHM2mg,0.8783154487609863,-0.06117403507232666,manila_database_4SNN_Q1-Ov_UDR1inHM2mg,0,0,36.094481624819196,0.25077489018440247,15.982039451599121,0.00497504323720932,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
london_query_0BjBFV4G9jdMJlEMqshzoA,london_database_4xtgpNe3FmAQyzxnF9lLdA,12,0.8308928608894348,nairobi_database_3OmcXtcYnSAEtSgKW6qZ5A,0.8474223613739014,-0.016529500484466553,nairobi_database_3OmcXtcYnSAEtSgKW6qZ5A,0,0,36.09954137654506,0.2507757842540741,15.963430404663086,0.006130642257630825,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-aK1h18UZREBqmVQH9KSvw,manila_database_YaHrs2Z76Jx0zaYq3oFG7A,173,0.8188275098800659,london_database_8pfnISpuJMiyPo4lVAKOXg,0.8796167969703674,-0.060789287090301514,london_database_8pfnISpuJMiyPo4lVAKOXg,0,0,36.481406689747054,0.2507629692554474,14.619741439819336,0.08535698801279068,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_479Or7jRwWHujnR6N21HGg,nairobi_database_6TX4ZR0VfqHmNorJfDCQdA,109,0.8041850328445435,manila_database_8tQ1uxni3yt7oj1i8yGoOg,0.8444872498512268,-0.04030221700668335,manila_database_8tQ1uxni3yt7oj1i8yGoOg,0,0,36.336922743801445,0.25077465176582336,15.114301681518555,0.05601128563284874,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,toronto_database_8WmAPKRjvJVk_G6ITzFa3g,1,0.873731255531311,manila_database_1_KCZ0iTXQEeCIdTzTcUHA,0.8648717999458313,0.008859455585479736,toronto_database_8WmAPKRjvJVk_G6ITzFa3g,1,1,36.508667505139336,0.2507767975330353,14.528260231018066,0.0919867604970932,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0nVsH-6SH_FHslcVrikkwQ,zurich_database_XBi1UyH0pCxpA5NginBO2Q,76,0.827063262462616,zurich_database_dc10RRbQNpdUphjhxUxjXQ,0.8711597919464111,-0.044096529483795166,zurich_database_dc10RRbQNpdUphjhxUxjXQ,0,0,36.26894052900474,0.25077182054519653,15.352754592895508,0.03684895858168602,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
amman_query_2lABfkOBYPSLZkKhyRxYdA,amman_database_151zMheq8vPIGSfBTFm2Kg,59,0.8200619220733643,amman_database_1gJtGI68JVwQZGi6W80ZUw,0.8848380446434021,-0.06477612257003784,amman_database_1gJtGI68JVwQZGi6W80ZUw,0,0,36.07559104085462,0.2507767081260681,16.051708221435547,0.0016872829291969538,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
boston_query_-XVMoSt8xs2FUh9JzquX6A,boston_database_543boocdK3rRabfv3SJSvg,11,0.8472011089324951,boston_database_1k4pbpEWBwA9ojuy58J9oA,0.870796263217926,-0.023595154285430908,boston_database_1k4pbpEWBwA9ojuy58J9oA,0,0,36.073335449061744,0.25077196955680847,16.060047149658203,0.0012641059001907706,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
cph_query_-WFB24C5ns0vkkGHGvN40A,cph_database_33ZlPGNkPp7GdFa0YLMIsg,1,0.8701472282409668,cph_database_7aTcyyEj8sB3Jg7PRzJu-g,0.87004154920578,0.00010567903518676758,cph_database_33ZlPGNkPp7GdFa0YLMIsg,1,1,36.06557880438392,0.2507811188697815,16.088756561279297,3.255208503105678e-05,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
london_query_0CaaImFsIdNZjpg8oBPgsQ,london_database_ogCqZhn7TrfEmF64Tg9z1Q,1041,0.7352172136306763,zurich_database_jJuH5d6wKYC_rq_zK-9oGw,0.8310346603393555,-0.0958174467086792,zurich_database_jJuH5d6wKYC_rq_zK-9oGw,0,0,36.098558940343764,0.2507743537425995,15.967041969299316,0.006358507089316845,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-cNGgBgyFrf92tQ2SjMnVw,manila_database_-TOsz7Ayx4vLCsmVCwRUow,250,0.810440182685852,manila_database_8aFsf-s2G5vsaCKgNpxZxA,0.8899450898170471,-0.07950490713119507,manila_database_8aFsf-s2G5vsaCKgNpxZxA,0,0,36.13979331754229,0.2507689297199249,15.81615924835205,0.01590169221162796,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_4EL0OPwVmp4k2zCpl9_c_A,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,18,0.8287702798843384,boston_database_0MER2tyL8y0wp8wzZzQCDA,0.8476734161376953,-0.018903136253356934,boston_database_0MER2tyL8y0wp8wzZzQCDA,0,0,36.136094951757286,0.2507743537425995,15.829633712768555,0.01481662318110466,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-MvRj243NBTPnognhgb4Cg,toronto_database_2PHgK91Apm8x6PzXK7MpUA,67,0.8518252372741699,cph_database_6fnBKZ5y6JLHZ30W5ZJgRg,0.8887487649917603,-0.03692352771759033,cph_database_6fnBKZ5y6JLHZ30W5ZJgRg,0,0,36.08062546091541,0.2507738769054413,16.033111572265625,0.002376302145421505,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0qoNSI3UUj6VR3TM7c0Peg,zurich_database_-PR5mh0jiifZqsBmHPzeMg,481,0.7258044481277466,london_database_95giX68cDMPmxguKbDWhmA,0.8251007795333862,-0.09929633140563965,london_database_95giX68cDMPmxguKbDWhmA,0,0,36.074608589722445,0.2507781684398651,16.055339813232422,0.0017523871501907706,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
amman_query_2o7YcP9UAqSU1ygtK33BfQ,amman_database_urse6by33-0JmqS5mVlLLg,10,0.8539788722991943,london_database_27LGSz3TaaHAydAv_StPzA,0.8809456825256348,-0.02696681022644043,london_database_27LGSz3TaaHAydAv_StPzA,0,1,36.065326013874085,0.25077298283576965,16.089693069458008,5.425347353593679e-06,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
boston_query_-YC7UljP-400uMusDPAb5o,boston_database_8WsAQjjSY5TY-dZDlgJQrg,1,0.8475404977798462,boston_database_16CRssB4qXv2zYzHuRAwTQ,0.8258343935012817,0.021706104278564453,boston_database_8WsAQjjSY5TY-dZDlgJQrg,1,1,36.100749296774886,0.25077059864997864,15.958991050720215,0.00711805559694767,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
cph_query_-WSWmgHuo6qPHzHxqzEe1A,cph_database_6x3ymkhiy3yOhCsu1aztdg,121,0.8372568488121033,cph_database_2S0BYf1AnBqIlyQHu0OgdQ,0.8761551380157471,-0.0388982892036438,cph_database_2S0BYf1AnBqIlyQHu0OgdQ,0,0,36.069242571812936,0.2507762610912323,16.0751895904541,0.0006401909631676972,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
london_query_0EzKuKNIcxIWax_duM0EWw,london_database_h9EFKOkIkMIA7h7U-lcwWA,2,0.8669853210449219,london_database_-ciLkUT3ztPptCzyhLAG2w,0.8783494234085083,-0.011364102363586426,london_database_-ciLkUT3ztPptCzyhLAG2w,1,1,36.09289384029513,0.2507760524749756,15.987883567810059,0.00576714426279068,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-cmAo9dkimIih2B7T4UHfg,manila_database_7ZCkHNgbdGrjb8m48J_VRA,365,0.7726618051528931,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,0.8825395107269287,-0.10987770557403564,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,0,0,36.45044820147145,0.25077009201049805,14.724329948425293,0.07380099594593048,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_4Scm9UylRL9Edyu3ZemB9A,nairobi_database_FuBkR1fbVVpCW5nvjIU89g,3,0.8296232223510742,london_database_JeQXfjTo6VURMPAXsqqrqw,0.8419736623764038,-0.01235044002532959,london_database_JeQXfjTo6VURMPAXsqqrqw,1,1,36.27239769367812,0.2507733702659607,15.340538024902344,0.04186740517616272,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,toronto_database_f9yapUp1QfWHiW5Ggk7eTw,5,0.8476673364639282,manila_database_78z0QV2-TMH912gTI-63FA,0.8625960350036621,-0.014928698539733887,manila_database_78z0QV2-TMH912gTI-63FA,1,1,36.06898183895194,0.2507733702659607,16.076154708862305,0.0005154079990461469,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0yT0tESrImO18FH9C5STzg,zurich_database_5EBjYZoNQsB323r5P6H-HQ,14,0.8242791891098022,boston_database_3dQbA6O_0evX3zu7Qc-pYw,0.8626363277435303,-0.03835713863372803,boston_database_3dQbA6O_0evX3zu7Qc-pYw,0,0,36.30453222540554,0.2507726848125458,15.227448463439941,0.04583333432674408,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
amman_query_2pCCoWfi0AP_93cYLKD9sA,amman_database_54qPa32NYmHDfi6IlB_dVw,111,0.8369202017784119,toronto_database_3LCzhZVa-_75oQZecGcGLw,0.8942682147026062,-0.057348012924194336,toronto_database_3LCzhZVa-_75oQZecGcGLw,0,0,36.06961824015795,0.2507733702659607,16.07379913330078,0.0008300781482830644,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
boston_query_-YNCuOIwfe745OWl27FQZQ,boston_database_6HtWKuiJOkXO1GTzRBSfTg,13,0.856642484664917,cph_database_0aliZPtRXR43gkxThG02Og,0.8798543214797974,-0.02321183681488037,cph_database_0aliZPtRXR43gkxThG02Og,0,0,36.308776841233566,0.2507784366607666,15.212573051452637,0.04953884705901146,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
cph_query_-XYLPst0OjYGoPVJKGP1aA,cph_database_33mmxgcLFjzRhpSRQRWq4Q,1,0.8907041549682617,cph_database_-QWxOCFh2Cw3JbcqTX28OQ,0.8785532712936401,0.012150883674621582,cph_database_33mmxgcLFjzRhpSRQRWq4Q,1,1,36.06610708623127,0.2507781982421875,16.08679962158203,0.00018988715601153672,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
london_query_0IFxmIDIkGlB0FShcszAfw,london_database_3ynoG3Z-QEctEYXFmQyXOQ,9,0.7951072454452515,zurich_database_6-TIm7QHPYTjyxT3GFR2gg,0.8387291431427002,-0.04362189769744873,zurich_database_6-TIm7QHPYTjyxT3GFR2gg,0,1,36.303653233933694,0.2507787048816681,15.230530738830566,0.0406087227165699,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
manila_query_-dvVr_QHKim5_WyUsv_Z4A,manila_database_6gIIjVpCb3sCY1zDKHTN0w,44,0.8388302326202393,manila_database_UHmqVlwY_tIWS997TaZywA,0.8739213943481445,-0.03509116172790527,manila_database_UHmqVlwY_tIWS997TaZywA,0,0,36.1223437178382,0.25077298283576965,15.87983512878418,0.00893554650247097,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_4_8wDQ5TQuzz_jEJKVIl0Q,nairobi_database_8QrvtfnMMYvjycP4nESumw,186,0.7422096729278564,manila_database_4tXg0kJtp4bBR40lWJ7mIA,0.8365317583084106,-0.0943220853805542,manila_database_4tXg0kJtp4bBR40lWJ7mIA,0,0,36.07068409897737,0.25078052282333374,16.069854736328125,0.000900607614312321,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,toronto_database_6El8G6j-CzIxXcap-_r3sg,1,0.9002349376678467,boston_database_7T5vnHPW4Xd12sc2X_jLfw,0.8786537051200867,0.02158123254776001,toronto_database_6El8G6j-CzIxXcap-_r3sg,1,1,36.23962234185055,0.2507767975330353,15.456748008728027,0.03165147453546524,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
zurich_query_0zEmJXMA03W0EBFP74wRVQ,zurich_database_56kgw0xoLbK4aolDWKul5A,1,0.872633695602417,boston_database_-BzrVPIrGylZQ8H15WaRYg,0.8513311147689819,0.02130258083343506,zurich_database_56kgw0xoLbK4aolDWKul5A,1,1,36.10516865770456,0.2507776916027069,15.94275951385498,0.00675998255610466,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
amman_query_2pZlZDNh_3B-gECdtvklWQ,amman_database_IceuJQN2uOI5xXzHFlNWHw,15,0.8433678150177002,toronto_database_CWhhGABh_1Ay7enNEWa18A,0.8652067184448242,-0.021838903427124023,toronto_database_CWhhGABh_1Ay7enNEWa18A,0,0,36.11321580133393,0.25077250599861145,15.913246154785156,0.00807834230363369,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
boston_query_-Zk-uQZzECPhvd8WV6mxhQ,boston_database_87osbt4QESoaKhqx1S698g,3,0.8324689865112305,cph_database_7-39e9z7BxEbwSB1Cp5JWg,0.8481096029281616,-0.015640616416931152,cph_database_7-39e9z7BxEbwSB1Cp5JWg,1,1,36.11793812035822,0.25077441334724426,15.895952224731445,0.00856662355363369,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
